DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-02-21 14:50:00,2.18,1009.43,28.49,58.95,8493.67,11.76
2024-02-21 15:00:00,1.64,1009.42,28.38,59.12,9738.08,15.38
2024-02-21 15:10:00,1.48,1009.41,28.64,58.46,10061.33,16.61
2024-02-21 15:20:00,1.94,1009.46,28.44,59.4,8648.66,12.48
2024-02-21 15:30:00,1.92,1009.46,28.05,60.46,7422.08,9.57
2024-02-21 15:40:00,1.78,1009.51,27.71,61.02,4899.08,4.39
2024-02-21 15:50:00,1.38,1009.58,27.54,61.62,4139.33,3.17
2024-02-21 16:00:00,1.83,1009.71,27.34,62.27,3618.33,2.47
2024-02-21 16:10:00,1.83,1009.78,27.05,63.12,2648.08,1.41
2024-02-21 16:20:00,1.71,1009.85,26.93,64.24,1851.5,0.74
2024-02-21 16:30:00,1.36,1009.98,26.88,64.19,1898.67,0.74
2024-02-21 16:40:00,1.07,1010.01,26.89,64.73,1448.75,0.48
2024-02-21 16:50:00,1.17,1010.07,26.86,64.74,1496.92,0.5
2024-02-21 17:00:00,0.49,1010.24,27.04,64.59,1442.42,0.47
2024-02-22 07:00:00,0.0,1014.37,24.4,65.66,4966.58,5.2
2024-02-22 07:10:00,0.0,1014.44,24.82,64.28,7054.75,10.41
2024-02-22 07:20:00,0.0,1014.51,25.18,63.22,6536.0,7.41
2024-02-22 07:30:00,0.0,1014.61,26.0,60.26,14439.25,58.23
2024-02-22 07:40:00,0.0,1014.7,28.36,53.15,18531.08,70.52
2024-02-22 07:50:00,0.0,1014.86,30.38,47.75,27815.32,185.08
2024-02-22 08:00:00,0.08,1014.88,28.47,51.06,13347.67,28.78
2024-02-22 08:10:00,0.09,1015.0,32.78,42.81,69825.13,868.78
2024-02-22 08:20:00,0.0,1015.09,37.67,33.11,69305.25,851.56
2024-02-22 08:30:00,0.24,1015.07,39.27,29.08,78821.72,971.22
2024-02-22 08:40:00,0.0,1015.15,39.1,28.88,71651.65,913.56
2024-02-22 08:50:00,0.24,1015.27,42.06,24.56,95049.48,1260.82
2024-02-22 09:00:00,0.22,1015.23,42.66,24.11,99824.85,1340.54
2024-02-22 09:10:00,0.03,1015.29,44.58,21.4,105385.63,1390.79
2024-02-22 09:20:00,0.31,1015.28,45.1,21.51,110423.71,1463.0
2024-02-22 09:30:00,0.0,1015.25,44.07,21.05,102365.45,1306.43
2024-02-22 12:00:00,1.8,1014.01,43.86,22.88,107233.92,1696.93
2024-02-22 12:10:00,1.44,1013.86,38.35,30.04,67554.37,945.47
2024-02-22 12:20:00,1.74,1013.71,36.95,32.16,78504.06,1034.28
2024-02-22 12:30:00,2.06,1013.64,37.07,32.13,58758.73,703.92
2024-02-22 12:40:00,1.84,1013.49,37.07,32.51,62558.86,732.12
2024-02-22 12:50:00,2.09,1013.32,33.44,40.17,25869.67,108.19
2024-02-22 14:00:00,0.96,1013.09,28.11,57.98,6756.01,8.11
2024-02-22 14:10:00,1.13,1013.09,28.13,57.29,6615.42,7.77
2024-02-22 14:20:00,0.75,1013.06,28.14,57.5,6824.83,8.14
2024-02-22 14:30:00,0.66,1013.08,28.29,58.3,7266.0,9.12
2024-02-22 14:40:00,0.66,1013.1,28.33,58.58,7773.83,10.26
2024-02-22 14:50:00,0.91,1013.13,28.07,59.06,9311.75,14.32
2024-02-22 15:00:00,1.37,1013.16,27.76,58.29,7795.33,10.36
2024-02-22 15:10:00,0.5,1013.16,27.66,58.03,7271.91,8.85
2024-02-22 15:20:00,0.0,1013.19,28.21,57.22,4315.92,3.54
2024-02-22 15:30:00,1.29,1013.27,27.68,61.09,1218.42,0.37
2024-02-22 15:40:00,0.14,1013.41,26.95,64.19,1154.75,0.34
2024-02-22 15:50:00,0.21,1013.6,26.05,69.42,2595.0,1.25
2024-02-22 16:00:00,0.0,1013.71,24.74,76.67,718.75,0.23
2024-02-22 16:10:00,0.0,1013.76,24.5,78.07,944.52,0.23
2024-02-22 16:20:00,0.04,1013.79,24.28,79.45,1136.42,0.3
2024-02-22 16:30:00,0.03,1013.9,24.12,78.82,1255.75,0.37
2024-02-22 16:40:00,0.0,1014.01,24.0,79.87,1167.17,0.33
2024-02-22 16:50:00,0.0,1014.08,23.9,81.56,836.42,0.16
2024-02-22 17:00:00,0.03,1014.23,23.87,82.09,373.33,0.04
2024-02-23 07:00:00,0.0,1018.95,19.41,87.01,699.92,0.34
2024-02-23 07:10:00,0.0,1019.02,19.64,87.5,1043.17,0.64
2024-02-23 07:20:00,0.0,1019.1,19.62,86.08,1337.25,0.97
2024-02-23 07:30:00,0.0,1019.17,19.69,85.87,1532.75,1.23
2024-02-23 07:40:00,0.0,1019.14,19.72,86.65,1616.67,1.37
2024-02-23 09:00:00,0.22,1019.75,20.68,83.23,7181.4,18.03
2024-02-23 09:10:00,0.14,1019.81,20.97,81.74,8645.08,24.5
2024-02-23 09:20:00,0.0,1019.81,21.08,81.81,7025.17,14.84
2024-02-23 09:30:00,0.08,1019.81,21.19,80.7,6786.17,14.54
2024-02-23 09:40:00,0.07,1019.79,21.19,80.18,6318.92,11.96
2024-02-23 09:50:00,0.15,1019.78,21.05,78.99,6818.84,11.82
2024-02-23 10:00:00,0.04,1019.79,21.09,78.38,7010.58,12.16
2024-02-23 10:10:00,0.18,1019.78,21.03,78.3,6435.67,12.86
2024-02-23 10:20:00,0.09,1019.8,21.0,77.49,6323.92,12.28
2024-02-23 10:30:00,0.0,1019.77,21.0,78.0,6998.58,13.83
2024-02-23 10:40:00,0.08,1019.72,21.25,76.96,10450.0,23.96
2024-02-23 10:50:00,0.05,1019.64,21.43,76.47,9461.11,18.41
2024-02-23 11:00:00,0.07,1019.57,21.49,75.55,10678.75,19.44
2024-02-23 11:10:00,0.08,1019.6,21.72,75.2,12411.25,25.28
2024-02-23 11:20:00,0.07,1019.55,21.89,74.49,12353.75,25.95
2024-02-23 11:30:00,0.06,1019.5,22.19,74.08,11687.5,23.05
2024-02-23 11:40:00,0.11,1019.38,22.31,73.62,13207.08,29.36
2024-02-23 11:50:00,0.24,1019.23,22.35,71.79,11360.08,22.22
2024-02-23 12:00:00,0.0,1019.07,22.22,72.73,9493.58,15.75
2024-02-23 12:10:00,0.0,1018.89,22.29,73.02,9899.44,17.19
2024-02-23 12:20:00,0.0,1018.75,22.64,73.37,10914.66,21.0
2024-02-23 12:30:00,0.02,1018.64,22.72,73.1,8296.99,13.03
2024-02-23 12:40:00,0.03,1018.52,22.21,75.78,10167.5,18.67
2024-02-23 12:50:00,0.0,1018.47,22.49,75.22,9295.0,15.94
2024-02-23 13:00:00,0.09,1018.38,22.9,73.61,13708.0,32.66
2024-02-23 13:10:00,0.0,1018.3,23.41,70.74,13620.92,31.92
2024-02-23 13:20:00,0.3,1018.22,22.97,69.04,11110.92,20.95
2024-02-23 13:30:00,0.67,1018.2,22.37,68.89,12773.92,27.18
2024-02-23 13:40:00,0.38,1018.2,22.27,70.11,9869.75,17.57
2024-02-23 13:50:00,0.09,1018.19,22.34,70.94,8222.58,11.88
2024-02-23 14:00:00,0.03,1018.07,22.26,71.49,9188.83,15.09
2024-02-23 14:10:00,0.2,1017.99,22.07,72.58,8168.75,12.71
2024-02-23 14:20:00,0.24,1017.94,22.38,69.86,10651.58,19.57
2024-02-23 14:30:00,0.66,1017.84,22.07,70.51,9462.83,15.45
2024-02-23 14:40:00,0.93,1017.81,21.83,71.01,7843.34,11.04
2024-02-23 14:50:00,0.74,1017.83,21.34,72.81,6715.75,8.43
2024-02-23 15:00:00,0.23,1017.82,21.9,71.43,6734.5,8.34
2024-02-23 15:10:00,0.53,1017.78,21.85,70.64,8585.67,13.38
2024-02-23 15:20:00,0.18,1017.74,22.13,69.5,7932.42,11.32
2024-02-23 15:30:00,0.44,1017.72,22.21,68.93,7396.58,9.6
2024-02-23 15:40:00,0.89,1017.69,21.53,69.99,7213.25,9.16
2024-02-23 15:50:00,0.3,1017.66,21.88,70.13,7227.6,9.13
2024-02-24 07:00:00,0.0,1018.81,20.97,75.96,507.75,0.09
2024-02-24 07:10:00,0.0,1018.82,20.91,76.34,870.17,0.18
2024-02-24 07:20:00,0.0,1018.86,20.99,76.12,1106.58,0.28
2024-02-24 07:30:00,0.0,1018.89,21.04,76.29,2044.75,0.67
2024-02-24 07:40:00,0.0,1019.04,21.24,75.7,2433.17,1.04
2024-02-24 07:50:00,0.0,1019.12,21.36,75.32,3562.25,2.41
2024-02-24 08:00:00,0.0,1019.23,21.49,74.72,3827.33,1.96
2024-02-24 08:10:00,0.0,1019.32,21.48,74.81,4528.61,3.19
2024-02-24 08:20:00,0.0,1019.35,21.77,73.9,5772.25,4.44
2024-02-24 08:30:00,0.0,1019.3,22.12,72.25,7292.16,9.6
2024-02-24 08:40:00,0.0,1019.34,22.51,70.61,9754.08,16.1
2024-02-24 08:50:00,0.0,1019.34,22.75,69.26,8578.58,12.73
2024-02-24 09:00:00,0.0,1019.31,22.9,68.8,8828.83,11.32
2024-02-24 09:10:00,0.0,1019.29,23.06,68.16,8409.0,10.43
2024-02-24 09:20:00,0.0,1019.27,23.07,67.68,8808.06,12.1
2024-02-24 09:30:00,0.56,1019.18,22.62,68.1,6688.17,6.52
2024-02-24 09:40:00,0.0,1019.15,21.94,70.37,4178.5,3.51
2024-02-24 11:40:00,0.09,1017.87,22.56,65.63,11153.17,14.78
2024-02-24 11:50:00,0.02,1017.86,22.82,65.92,9294.58,12.3
2024-02-24 12:00:00,0.0,1017.76,22.77,65.44,7811.42,7.62
2024-02-24 12:10:00,0.06,1017.6,22.51,67.7,6618.92,6.53
2024-02-24 12:20:00,0.03,1017.45,22.22,69.53,6540.17,5.5
2024-02-24 12:30:00,0.03,1017.26,22.04,69.5,5610.58,4.96
2024-02-24 12:40:00,0.14,1017.11,22.02,69.39,5556.25,4.75
2024-02-24 12:50:00,0.0,1016.96,22.11,69.85,7464.25,7.33
2024-02-24 13:00:00,0.02,1016.84,22.26,69.71,5826.25,4.64
2024-02-24 13:10:00,0.03,1016.71,22.08,70.39,4266.67,3.34
2024-02-24 13:20:00,0.04,1016.69,21.99,70.93,5826.75,5.4
2024-02-24 13:30:00,0.31,1016.56,22.0,69.31,8493.92,8.59
2024-02-24 13:40:00,0.62,1016.54,21.91,68.41,7141.75,8.9
2024-02-24 13:50:00,0.11,1016.51,21.82,68.56,6358.67,6.9
2024-02-24 14:00:00,0.0,1016.47,22.08,68.25,6589.33,5.4
2024-02-24 14:10:00,0.09,1016.51,22.28,67.74,6006.3,6.27
2024-02-24 14:20:00,0.0,1016.59,22.2,67.96,5127.58,3.26
2024-02-24 14:30:00,0.03,1016.66,22.02,68.48,3065.25,1.82
2024-02-24 14:40:00,0.02,1016.65,21.88,69.12,3133.58,1.53
2024-02-24 15:50:00,0.04,1016.67,21.38,72.13,1810.33,0.56
2024-02-24 16:00:00,0.17,1016.74,21.28,72.82,1636.17,0.46
2024-02-24 16:10:00,0.15,1016.8,20.89,74.69,1346.25,0.34
2024-02-24 16:20:00,0.0,1016.84,20.71,77.05,785.42,0.18
2024-02-24 16:30:00,0.0,1016.86,20.72,78.35,1298.58,0.28
2024-02-24 16:40:00,0.0,1016.93,20.75,78.9,854.33,0.2
2024-02-24 16:50:00,0.0,1016.99,20.73,79.37,1148.8,0.24
2024-02-24 17:00:00,0.0,1016.94,20.73,79.35,833.25,0.18
2024-02-25 07:00:00,0.0,1018.48,18.68,87.78,581.42,0.13
2024-02-25 07:10:00,0.0,1018.59,18.86,87.43,869.58,0.23
2024-02-25 07:20:00,0.0,1018.62,19.07,86.27,1148.5,0.35
2024-02-25 07:30:00,0.02,1018.67,19.11,85.82,1371.58,0.43
2024-02-25 07:40:00,0.02,1018.78,19.25,85.55,1641.17,0.53
2024-02-25 07:50:00,0.03,1018.94,19.25,85.34,1540.93,0.47
2024-02-25 08:00:00,0.0,1019.05,19.19,85.19,1717.83,0.53
2024-02-25 08:10:00,0.0,1019.24,19.25,85.0,1565.42,0.45
2024-02-25 08:20:00,0.02,1019.33,19.17,83.22,1691.75,0.58
2024-02-25 08:30:00,0.06,1019.4,19.08,82.99,1887.66,0.6
2024-02-25 08:40:00,0.04,1019.5,19.08,82.63,1950.25,0.74
2024-02-25 08:50:00,0.0,1019.56,19.23,82.38,2305.25,1.0
2024-02-25 09:00:00,0.0,1019.55,19.32,81.76,2603.33,1.06
2024-02-25 09:10:00,0.02,1019.56,19.35,80.72,2507.75,1.13
2024-02-25 09:20:00,0.09,1019.52,19.48,80.32,2921.33,1.33
2024-02-25 09:30:00,0.03,1019.52,19.51,79.37,3347.33,2.06
2024-02-25 09:40:00,0.09,1019.55,19.46,79.28,4099.33,2.12
2024-02-25 09:50:00,0.0,1019.49,19.54,79.27,4310.92,3.29
2024-02-25 10:00:00,0.0,1019.44,19.64,77.76,4632.96,3.77
2024-02-25 10:10:00,0.0,1019.33,19.44,78.43,5843.25,4.15
2024-02-25 10:20:00,0.08,1019.19,19.54,77.64,5841.25,5.92
2024-02-25 10:30:00,0.1,1019.04,19.67,77.29,7042.42,6.74
2024-02-25 10:40:00,0.02,1019.0,19.52,77.91,6262.0,5.51
2024-02-25 10:50:00,0.05,1018.89,19.15,80.59,6847.5,7.91
2024-02-25 11:00:00,0.02,1018.82,19.02,82.09,8247.5,9.95
2024-02-25 11:10:00,0.03,1018.72,18.88,84.0,9817.92,15.44
2024-02-25 11:20:00,0.06,1018.6,19.0,84.5,10388.75,18.06
2024-02-25 11:30:00,0.03,1018.45,19.12,83.73,8599.25,16.29
2024-02-25 11:40:00,0.1,1018.33,19.34,84.27,13361.5,27.88
2024-02-25 11:50:00,0.0,1018.2,19.68,84.09,14986.17,32.24
2024-02-25 12:00:00,0.04,1018.03,19.81,83.44,15491.75,34.13
2024-02-25 12:10:00,0.09,1017.88,19.73,83.24,14026.5,29.84
2024-02-25 12:20:00,0.17,1017.83,19.64,82.42,10982.42,24.3
2024-02-25 12:30:00,0.0,1017.81,19.52,81.76,12658.8,25.06
2024-02-25 12:40:00,0.12,1017.74,19.59,82.68,10593.83,18.59
2024-02-25 12:50:00,0.04,1017.6,19.92,81.04,11662.42,23.12
2024-02-25 13:00:00,0.03,1017.43,20.02,79.61,9060.67,15.99
2024-02-25 13:10:00,0.17,1017.34,19.88,79.74,6475.0,6.78
2024-02-25 13:20:00,0.15,1017.24,19.91,78.4,11287.92,15.13
2024-02-25 13:30:00,0.03,1017.06,19.97,76.91,8846.58,11.38
2024-02-25 13:40:00,0.0,1016.95,19.81,77.09,6554.83,6.14
2024-02-25 13:50:00,0.03,1016.8,19.68,76.33,6686.17,6.02
2024-02-25 14:00:00,0.16,1016.78,19.5,76.88,5258.17,3.34
2024-02-25 14:10:00,0.12,1016.79,19.57,77.27,4465.5,3.38
2024-02-25 14:20:00,0.18,1016.78,19.44,75.92,5188.0,3.84
2024-02-25 14:30:00,0.03,1016.87,19.58,76.8,5760.25,4.03
2024-02-25 14:40:00,0.03,1016.94,19.68,75.66,3957.83,2.64
2024-02-25 14:50:00,0.0,1016.87,19.47,77.71,4434.17,2.44
2024-02-25 15:00:00,0.0,1016.85,19.01,80.42,3636.02,1.62
2024-02-25 15:10:00,0.05,1016.91,18.84,82.4,3296.25,1.92
2024-02-25 15:20:00,0.0,1016.97,18.6,84.64,3013.5,1.3
2024-02-25 15:30:00,0.03,1016.97,18.38,85.62,2903.58,1.57
2024-02-25 15:40:00,0.0,1016.94,18.35,85.8,3095.5,1.99
2024-02-25 15:50:00,0.0,1016.96,18.36,86.15,3468.17,1.66
2024-02-25 16:00:00,0.0,1016.99,18.37,86.54,2727.25,1.62
2024-02-25 16:10:00,0.13,1017.09,18.39,85.61,3192.33,1.89
2024-02-25 16:20:00,0.03,1017.26,18.34,85.57,2756.25,1.07
2024-02-25 16:30:00,0.0,1017.36,18.31,86.37,1745.0,0.5
2024-02-25 16:40:00,0.06,1017.42,18.06,85.88,1478.5,0.49
2024-02-25 16:50:00,0.0,1017.48,17.98,85.03,1282.67,0.27
2024-02-25 17:00:00,0.0,1017.55,17.83,85.36,1010.92,0.19
2024-02-26 08:40:00,0.0,1020.91,18.52,75.51,10210.0,10.21
2024-02-26 08:50:00,0.0,1020.94,18.61,73.75,6867.67,8.38
2024-02-26 09:00:00,0.0,1020.92,18.74,73.54,5564.25,5.59
2024-02-26 09:10:00,0.0,1020.92,18.96,71.95,9143.83,10.34
2024-02-26 09:20:00,0.0,1020.83,19.17,70.59,8518.0,12.33
2024-02-26 09:30:00,0.0,1020.72,19.12,69.36,8840.84,11.03
2024-02-26 09:40:00,0.33,1020.69,18.89,70.57,9930.83,12.9
2024-02-26 09:50:00,0.03,1020.65,19.12,69.75,10113.58,12.33
2024-02-26 10:00:00,0.11,1020.6,19.39,68.92,8124.33,9.37
2024-02-26 10:10:00,0.0,1020.44,19.46,67.31,10407.83,13.35
2024-02-26 10:20:00,0.0,1020.39,19.63,67.53,9633.67,13.09
2024-02-26 10:30:00,0.0,1020.32,19.78,66.31,11034.92,17.11
2024-02-26 10:40:00,0.0,1020.19,20.02,66.42,11462.42,18.24
2024-02-26 10:50:00,0.07,1019.95,20.1,64.78,12607.42,22.37
2024-02-26 11:00:00,0.0,1019.83,20.26,64.92,11559.08,18.69
2024-02-26 11:10:00,0.04,1019.78,20.37,64.28,12439.03,18.5
2024-02-26 12:40:00,0.0,1018.36,19.92,65.85,8715.17,10.21
2024-02-26 12:50:00,0.08,1018.17,19.82,65.4,6948.92,7.99
2024-02-26 13:00:00,0.0,1017.98,19.7,66.23,6309.35,6.95
2024-02-26 13:10:00,0.04,1017.8,19.85,66.3,8050.0,9.38
2024-02-26 13:20:00,0.0,1017.64,19.95,65.95,8989.17,11.95
2024-02-26 13:30:00,0.0,1017.62,19.9,66.49,8730.0,11.07
2024-02-26 13:40:00,0.0,1017.55,19.91,65.86,8740.25,11.14
2024-02-26 13:50:00,0.0,1017.49,19.92,65.8,7534.75,7.86
2024-02-26 14:00:00,0.0,1017.45,19.75,66.47,5470.92,4.43
2024-02-26 14:10:00,0.0,1017.44,19.48,67.29,5041.25,3.68
2024-02-26 14:20:00,0.03,1017.38,19.5,67.91,5226.33,3.99
2024-02-26 14:30:00,0.09,1017.32,19.32,68.79,4721.0,3.47
2024-02-26 14:40:00,0.0,1017.26,19.21,69.82,4943.92,3.64
2024-02-26 14:50:00,0.0,1017.27,19.16,70.66,4501.0,3.1
2024-02-26 15:00:00,0.0,1017.23,19.01,71.36,4400.83,3.52
2024-02-26 15:10:00,0.0,1017.25,19.02,71.41,5498.7,3.73
2024-02-26 15:20:00,0.0,1017.26,18.99,71.38,4161.25,3.19
2024-02-26 15:30:00,0.0,1017.28,18.85,72.2,3702.92,2.22
2024-02-26 15:40:00,0.0,1017.21,18.64,74.41,3023.17,1.81
2024-02-26 15:50:00,0.0,1017.18,18.65,75.07,3524.54,1.96
2024-02-26 16:00:00,0.0,1017.1,18.45,76.6,2484.63,1.27
2024-02-26 16:10:00,0.0,1017.07,18.25,77.18,2305.0,0.89
2024-02-26 16:20:00,0.0,1017.07,18.1,77.9,1905.75,0.68
2024-02-26 16:30:00,0.0,1017.26,18.11,78.03,1873.92,0.55
2024-02-26 16:40:00,0.0,1017.42,18.12,77.91,1328.34,0.42
2024-02-27 07:00:00,0.0,1018.86,17.8,81.42,2307.75,0.91
2024-02-27 07:10:00,0.09,1018.9,17.9,81.07,2680.17,1.55
2024-02-27 07:20:00,0.03,1018.99,18.08,80.13,3576.08,2.17
2024-02-27 07:30:00,0.03,1019.08,18.24,79.44,4107.75,2.89
2024-02-27 07:40:00,0.07,1019.15,18.41,78.68,4081.5,3.36
2024-02-27 07:50:00,0.05,1019.16,18.43,79.27,5484.34,4.88
2024-02-27 08:00:00,0.0,1019.14,18.68,78.67,6394.58,6.35
2024-02-27 08:10:00,0.0,1019.23,19.01,77.42,7397.83,9.73
2024-02-27 08:20:00,0.0,1019.31,19.18,76.74,8523.71,9.05
2024-02-27 08:30:00,0.0,1019.44,19.45,76.01,8265.0,12.1
2024-02-27 08:40:00,0.0,1019.47,19.77,74.35,11649.42,19.51
2024-02-27 08:50:00,0.0,1019.42,20.25,72.66,12552.75,22.21
2024-02-27 09:00:00,0.05,1019.46,20.39,70.85,10132.92,17.29
2024-02-27 09:10:00,0.07,1019.53,20.32,71.57,9824.42,14.01
2024-02-27 09:20:00,0.16,1019.52,19.97,72.64,8867.96,8.8
2024-02-27 09:30:00,0.16,1019.46,19.97,72.44,11007.08,17.29
2024-02-27 09:40:00,0.07,1019.44,20.46,70.77,13392.75,23.61
2024-02-27 09:50:00,0.0,1019.55,20.84,69.37,13568.15,20.79
2024-02-27 10:00:00,0.0,1019.54,21.43,67.12,12162.74,24.94
2024-02-27 10:10:00,0.0,1019.48,21.34,65.92,9382.31,13.82
2024-02-27 10:20:00,0.56,1019.4,20.75,66.82,8044.58,11.12
2024-02-27 10:30:00,0.52,1019.32,20.38,68.76,7149.75,8.87
2024-02-27 10:40:00,1.94,1019.37,19.61,71.62,7659.33,9.46
2024-02-27 10:50:00,1.54,1019.35,19.14,73.94,7071.92,8.22
2024-02-27 11:00:00,0.83,1019.33,19.18,73.91,4899.83,4.11
2024-02-27 11:10:00,0.63,1019.28,19.11,74.11,4816.67,3.9
2024-02-27 11:20:00,0.1,1019.21,19.26,74.08,5371.25,4.84
2024-02-27 11:30:00,0.0,1019.11,19.51,73.03,4891.42,4.06
2024-02-27 11:40:00,0.0,1018.96,19.61,72.91,4076.58,2.91
2024-02-27 11:50:00,0.0,1018.86,19.69,72.88,4188.83,2.95
2024-02-27 12:00:00,0.03,1018.72,19.65,73.0,5308.58,4.63
2024-02-27 12:10:00,0.05,1018.6,19.62,73.2,5783.92,5.45
2024-02-27 12:20:00,0.0,1018.47,19.83,72.54,6475.17,6.88
2024-02-27 12:30:00,0.02,1018.32,20.02,72.21,6273.83,6.62
2024-02-27 12:40:00,0.0,1018.19,20.05,72.26,6108.67,6.24
2024-02-27 12:50:00,0.0,1018.07,19.98,72.34,5185.17,4.46
2024-02-27 13:00:00,0.03,1017.91,19.94,72.42,5076.83,4.3
2024-02-27 13:10:00,0.0,1017.75,20.0,72.36,5636.5,5.06
2024-02-27 13:20:00,0.0,1017.57,19.94,72.61,4306.67,3.12
2024-02-27 13:30:00,0.0,1017.51,19.8,73.01,3685.0,2.28
2024-02-27 15:30:00,0.0,1016.79,19.01,77.7,2404.17,1.1
2024-02-27 15:40:00,0.0,1016.86,19.02,77.96,2187.42,0.93
2024-02-27 15:50:00,0.0,1016.98,18.99,78.15,1656.92,0.54
2024-02-27 16:00:00,0.0,1017.07,18.92,78.49,1188.83,0.29
2024-02-27 16:10:00,0.0,1017.12,18.76,79.6,817.33,0.16
2024-02-27 16:20:00,0.0,1017.17,18.74,79.53,791.5,0.13
2024-02-27 16:30:00,0.0,1017.26,18.7,79.84,729.5,0.11
2024-02-27 16:40:00,0.0,1017.3,18.66,79.76,709.83,0.11
2024-02-27 16:50:00,0.0,1017.32,18.63,79.67,735.67,0.13
2024-02-27 17:00:00,0.0,1017.32,18.64,79.59,719.42,0.12
2024-02-28 07:00:00,0.0,1017.24,18.14,82.59,4945.92,4.72
2024-02-28 07:10:00,0.0,1017.41,18.41,81.72,6586.58,7.26
2024-02-28 07:20:00,0.0,1017.47,18.95,80.24,8511.92,11.76
2024-02-28 07:30:00,0.0,1017.58,19.53,78.25,14981.58,25.63
2024-02-28 07:40:00,0.03,1017.62,22.36,69.88,38691.98,301.95
2024-02-28 07:50:00,0.24,1017.65,26.63,53.12,40768.1,347.17
2024-02-28 08:00:00,0.16,1017.68,28.28,47.07,47592.21,454.06
2024-02-28 08:10:00,0.03,1017.71,29.42,44.76,50077.82,484.58
2024-02-28 08:20:00,0.05,1017.6,30.76,40.66,55437.01,571.29
2024-02-28 08:30:00,0.0,1017.55,32.11,37.31,66187.53,787.65
2024-02-28 08:40:00,0.04,1017.44,34.34,34.05,77614.22,1036.62
2024-02-28 08:50:00,0.31,1017.33,35.79,31.35,79476.86,1034.59
2024-02-28 09:00:00,0.0,1017.24,36.99,28.8,85331.8,1132.39
2024-02-28 09:10:00,0.0,1017.16,38.58,26.65,92282.29,1254.62
2024-02-28 09:20:00,0.1,1017.08,39.37,25.07,93765.07,1261.43
